name,ABC,ABCGG,nAcid,nBase,nAromAtom,nAromBond,BalabanJ,BertzCT,ECIndex,fragCpx,fMF,Kier1,Kier2,Kier3,VMcGowan,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA
COC(=O)c1sc2c(sc(-c3cc(C)c(s3)-c3ccc(s3)-c3sc(\\C=C4/SC(=S)N(C)C4=O)cc3C)c2c1F)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C2/SC(=S)N(C)C2=O)cc1C,52.74889688526123,38.53298158722367,0,0,38,39,0.7571214106150032,3427.3973867952054,3279,1316.19,0.5208333333333334,48.619430241051866,19.545706371191137,9.146936347412254,697.2000000000014,9,0.12162162162162163,16.15517999999998,291.69750000000045,66.92,407.62
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(s3)-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(s3)-c3cccs3)n(C)c(=O)c12,73.17715911809701,51.304854377058746,0,0,62,64,0.5671634932091143,4924.30811459259,5736,3160.2,0.6,61.58210059171598,24.51806127114769,10.388327054002247,902.0600000000009,12,0.11538461538461539,20.816640000000028,380.58400000000063,81.24000000000001,420.12000000000006
CN1C(=O)c2c(sc(-c3cc4n(C)c5cc(sc5c4s3)-c3sc(cc3C)-c3sc(C=C(C#N)C#N)cc3C)c2C1=O)-c1cc2n(C)c3cc(sc3c2s1)-c1sc(cc1C)-c1sc(C=C(C#N)C#N)cc1C,57.875381162930644,39.751084145109786,0,0,47,51,0.6744643582040574,4125.512031182928,4055,1754.18,0.49019607843137253,51.74003569303986,20.3411865234375,8.780381944444445,727.0600000000013,8,0.0975609756097561,16.852499999999985,301.6950000000005,142.39999999999998,396.56000000000006
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,63.762945555723846,44.337317731928984,0,0,52,54,0.6617842858181213,4147.343815097578,5280,1780.18,0.40625,61.6395061728395,25.985942906574394,12.194606413994169,858.9600000000014,14,0.15555555555555556,20.588520000000024,345.92400000000066,118.64000000000001,401.0400000000001
CSc1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2cc3c(-c4ccc(SC)s4)c4sc(cc4c(-c4ccc(SC)s4)c3s2)-c2c(F)cc(-c3ccc(s3)-c3ccc(SC)s3)c3nsnc23)c2nsnc12,57.31185313734181,40.92243387515958,0,0,60,64,0.7526031888474608,3827.769963685863,3460,1894.2,0.6122448979591837,49.56424747174301,20.750260145681583,8.9550237021621,739.020000000002,12,0.14634146341463414,20.99620000000003,316.9440000000004,51.56,435.1600000000001
COc1c(OC)c(-c2ccc(s2)-c2ccc(C)s2)c2nsnc2c1[C]1Sc2c3sc4c5S[C](C=c5n(C)c4c3n(C)c2=C1)c1c(OC)c(OC)c(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12,55.12623159162537,39.329154804712005,0,0,49,53,0.6948691813354991,3730.0764762950644,3492,1819.19,0.5445544554455446,46.76365966992469,18.43148919294071,7.333333333333333,681.9100000000019,10,0.12658227848101267,13.23911999999998,285.6210000000004,98.34,346.62000000000006
Cn1c(-c2ccc(s2)-c2ccc3[nH]ccc3c2)c2c(c(-c3ccc(s3)-c3ccc4[nH]ccc4c3)n(C)c2=O)c1=O,33.064976196934225,25.102760150599035,0,0,28,30,0.9408348473806027,1950.2350103362842,1334,649.08,0.5806451612903226,27.54187415119964,10.863425925925926,4.580589849108367,390.4200000000011,4,0.0851063829787234,7.172600000000006,162.60339999999977,72.2,128.68
Cc1cc(C=C2C(=O)c3ccccc3C2=O)sc1-c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,53.23722406696541,37.28647806849497,0,0,47,47,0.644514369955813,3286.344901978109,3676,1465.11,0.5445544554455446,47.33155555555555,19.20725897920605,8.821255692208398,678.3900000000018,8,0.10666666666666667,16.894819999999978,278.779,68.28,265.96000000000004
CSc1ccc(cc1)-c1c2cc(sc2c(-c2ccc(SC)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,58.97800435296317,42.388008567678206,0,0,44,46,0.7535272531336923,3660.2530454559446,3222,1944.16,0.5454545454545454,51.43877551020408,20.585798816568047,8.4525,736.8200000000013,10,0.11904761904761904,14.606599999999965,305.6660000000005,81.24000000000001,301.28000000000003
COc1c2cc(sc2c(OC)c2cc(sc12)-c1sc(cc1C)-c1nnc(nn1)-c1cc(C)c(s1)-c1ccc(C)s1)-c1sc(cc1C)-c1nnc(nn1)-c1cc(C)c(s1)-c1ccc(C)s1,52.25431854489368,34.21011603070813,0,0,54,56,0.6586667273619636,3275.4553885228197,3698,1444.18,0.5510204081632653,46.387143900657414,19.305803571428573,8.934766041761927,663.0200000000017,10,0.13513513513513514,14.848719999999972,271.8439999999999,121.58000000000001,347.50000000000006
Cn1c(-c2ccc(s2)-c2cc(cc(c2)C(C)(C)C)C(C)(C)C)c2c(c(-c3ccc(s3)-c3cc(cc(c3)C(C)(C)C)C(C)(C)C)n(C)c2=O)c1=O,40.46329591936647,31.722910344132796,0,0,22,22,1.1516313828017846,1892.9278613760082,1624,575.06,0.29411764705882354,39.68595041322314,13.937777777777777,7.777075553002011,569.8600000000025,4,0.07272727272727272,11.399999999999988,213.68999999999932,40.620000000000005,97.1
Cc1cc(sc1-c1cc(C)c(s1)-c1ccc(cc1)C(=C\\c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1cc(F)c(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,73.90347850385601,44.66779673562397,0,0,77,78,0.513662456216133,5065.226825211289,7187,2653.12,0.564625850340136,69.10222222222222,32.32752949432042,15.741549480303958,948.8100000000011,16,0.1523809523809524,24.380040000000054,389.663000000001,79.84,221.04000000000002
COc1c(OC)c(-c2ccc(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc2c1-c1ccc(s1)-c1ccc(cc1)C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N,64.32590180780443,39.901999090927156,0,0,67,68,0.5890708055529862,3938.3704871740188,5458,1984.11,0.5658914728682171,61.247637051039696,30.003004627125772,14.376181474480152,824.1100000000012,16,0.17391304347826086,19.567460000000004,337.23500000000075,98.30000000000001,183.02
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(s2)-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4ccc(s4)-c4cc5c(s4)-c4cc6c(cc4C5(C)C)-c4sc(cc4C6(C)C)-c4ccc(s4)-c4c(F)c(F)c(-c5ccc(s5)-c5ccc(C)s5)c5nsnc45)n(C)c(=O)c23)c2nsnc12,109.5732362251264,66.20513446221106,0,0,100,102,0.33994169076260133,8041.497302454693,14558,7255.28,0.5773195876288659,90.04495317377732,33.28193499622071,13.965260812370802,1308.139999999999,14,0.09032258064516129,34.025840000000024,549.2820000000008,92.18,544.0200000000001
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3cc4n(C)c(=O)c5cc6c7sc(cc7n(C)c(=O)c6cc5c4s3)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,56.42537596910217,40.05391887746923,0,0,40,44,0.6703860896810477,3878.0040704600274,3508,1844.18,0.56,47.695625,17.813232421875,7.0785,659.8800000000016,6,0.075,9.5326,276.7260000000002,125.24000000000001,294.68000000000006
CC(=C(C#N)C#N)c1ccc(s1)-c1ccc(s1)-c1ccc(cc1)N(c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N,54.87589661397597,37.24586856385348,0,0,48,48,0.7810543723112965,3369.274501948599,3324,1254.13,0.47572815533980584,54.77810650887574,25.895300706111517,12.73044049967127,729.4100000000018,12,0.15384615384615385,17.989379999999993,292.4630000000004,145.98,315.42
COC(=O)C(=C\\c1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(C)cc1)c1ccc(C)cc1)-c1sc(cc1C3(c1ccc(C)cc1)c1ccc(C)cc1)-c1ccc(s1)-c1ccc(s1)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,74.55061954639362,49.36192708278377,0,0,70,70,0.6906703695415262,4823.025964921697,5472,2864.14,0.5,67.80455678177287,28.79296875,12.726855448061578,953.5200000000011,14,0.1320754716981132,22.300440000000034,386.84200000000055,100.18,326.1000000000001
COC(=O)C(=C\\c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3cc(C)c(s3)-c3ccc(s3)-c3sc(\\C=C(/C#N)C(=O)OC)cc3C)n(C)c(=O)c12)\\C#N,57.43942463956482,41.63342556516061,0,0,40,40,0.7004451901540998,3583.269324692975,4390,1449.18,0.43636363636363634,55.319615912208505,23.374092985756516,10.914901859504132,748.6600000000013,12,0.14814814814814814,14.64063999999997,298.05600000000055,140.79999999999998,366.72
CN1c2ccc(cc2Sc2cc(ccc12)C(=C(C#N)C#N)C(=C(C#N)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,52.53579667093396,34.32268219620789,0,0,48,48,0.8172201852747393,3308.157882079977,3251,1203.08,0.5384615384615384,51.8848,25.78125,12.510342912675274,675.8400000000019,9,0.12,14.56021999999997,269.59199999999976,104.88,130.18
Cc1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2cc3c(s2)-c2sc(cc2[Si]3(C)C)-c2c(F)cc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,45.90663616081078,32.81587781259538,0,0,48,50,0.7493598244024382,2956.0937013619255,2572,1255.15,0.620253164556962,37.959763313609464,14.579584775086506,6.31994459833795,567.8100000000013,6,0.09230769230769231,13.765039999999985,239.84199999999964,51.56,277.48
CC(C)[Si](C#Cc1c2cc(sc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc(sc12)-c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(\\C=C2\\SC(=S)N(C)C2=O)s1)-c1sc(cc1C)-c1ccc(s1)-c1cc(C)c(\\C=C2/SC(=S)N(C)C2=O)s1)(C(C)C)C(C)C,70.44370029023833,51.561399607338785,0,0,42,44,0.8050421050995445,4141.662549402938,4784,1948.18,0.3375,69.35360266555602,27.850242382271468,13.22826361417389,1038.6400000000015,14,0.14285714285714285,24.52168000000006,413.758000000001,40.620000000000005,381.32000000000005
COC(=O)C(=C\\c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c(cc3c4sc(cc4c(cc3c2s1)-c1ccc(C)s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)-c1ccc(C)s1)\\C#N,62.958379518614585,43.83784731311532,0,0,56,59,0.7087906203308161,4287.815777924066,4460,1915.16,0.4666666666666667,58.384294912258554,24.76899086656271,11.751302083333334,827.7600000000014,12,0.1348314606741573,21.107680000000027,340.85200000000066,100.18,382.5800000000001
CN1C(=S)S\\C(=C/c2ccc3N(C)c4ccc(cc4Sc3c2)-c2ccc(cc2)N(c2ccccc2)c2ccccc2)C1=O,34.64095021738684,23.092591996320593,0,0,30,30,0.9352185833559061,1849.7665688035079,1522,595.07,0.5571428571428572,31.591836734693878,14.005554453481452,6.72,449.54000000000144,5,0.10204081632653061,9.886899999999994,186.1249999999996,26.79,109.48
Cn1cc([C]2C(=O)[C](C2=O)c2c(O)cc(cc2O)N2[C@@H]3CCC[C@H]3c3c2ccc2ccccc32)c2ccc(F)cc12,33.829102119523604,24.761301776166608,0,0,25,27,0.9653449897856828,1920.8938351460858,1377,664.07,0.5303030303030303,28.47222222222222,10.816,4.3674858223062385,383.7400000000014,3,0.0625,6.366780000000006,153.81959999999975,82.77,82.77
COc1ccc(-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4ccc(OC)cc4OC)n(C)c(=O)c23)c(OC)c1,33.064976196934225,25.891173521104022,0,0,22,22,1.131855153582975,1682.9086399848086,1422,487.1,0.42857142857142855,31.9610683567225,13.387755102040817,5.769230769230769,424.2600000000014,8,0.1702127659574468,6.244400000000006,165.0979999999996,77.54,134.02
Cn1cc([C]2C(=O)[C](C2=O)c2c(O)cc(cc2O)N2[C@@H]3CCC[C@H]3c3c2ccc2ccccc32)c2cc(F)ccc12,33.829102119523604,24.864538285472307,0,0,25,27,0.9695479382443885,1920.8938351460858,1321,664.07,0.5303030303030303,28.47222222222222,10.816,4.3674858223062385,383.7400000000014,3,0.0625,6.366780000000006,153.81959999999975,82.77,82.77
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(F)cc3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(F)cc3)n(C)c(=O)c12,67.81996469712671,47.04809323377158,0,0,54,56,0.6334957820341021,4438.19669372649,4948,2574.18,0.5737704918032787,58.376953125,23.04,9.89897407784478,814.1400000000011,10,0.10416666666666667,17.51483999999998,338.12000000000063,81.24000000000001,307.16
CN1C(=O)c2c(sc(-c3ccc(s3)-c3cc4c(-c5ccc(C)s5)c5sc(cc5c(-c5ccc(C)s5)c4s3)-c3ccc(s3)-c3sc(-c4cccs4)c4C(=O)N(C)C(=O)c34)c2C1=O)-c1cccs1,54.89712412392341,40.519826396012284,0,0,52,54,0.741012242414451,3565.2973730564477,2814,1794.16,0.6170212765957447,45.833333333333336,17.88766460628863,7.458896982310094,673.6200000000011,8,0.10256410256410256,17.012439999999987,286.03400000000033,74.76,357.1600000000001
N#CC(C#N)=C(C(=C(C#N)C#N)c1ccc(C#Cc2c3ccccc3cc3ccccc23)c2nsnc12)c1ccc(cc1)N(c1ccccc1)c1ccccc1,43.941125496954236,31.609454432114788,0,0,41,44,0.9833565749434025,2996.6066793523396,2045,889.08,0.5679012345679012,42.68077601410935,20.710227272727273,9.432861328125,548.9100000000017,6,0.09523809523809523,11.169019999999986,222.26599999999956,124.17999999999999,152.42
Cn1c(-c2ccc(s2)-c2ccc(s2)-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4cc5ccccc5s4)n(C)c(=O)c23)c2c(c(-c3ccc(s3)-c3cc4ccccc4s3)n(C)c2=O)c1=O,55.60423090510996,39.11041098026396,0,0,43,45,0.616098565444997,3522.159359733313,3838,1819.15,0.5959595959595959,46.76365966992469,18.43148919294071,7.730732934885184,668.4100000000018,8,0.10126582278481013,13.22429999999998,279.9810000000002,81.24000000000001,278.92
CN1c2ccccc2Oc2cc(\\C=C(\\C#N)c3ccc(cc3)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5ccc(s5)-c5ccc(cc5)C(=C\\c5ccc6N(C)c7ccccc7Oc6c5)\\C#N)n(C)c(=O)c34)ccc12,58.41607900297319,35.66994092334797,0,0,46,46,0.5989038034881449,3592.784127670701,4598,1777.12,0.5535714285714286,52.685730875308465,22.62617065556712,10.207100591715976,704.400000000002,8,0.0963855421686747,14.08555999999997,287.9000000000003,113.14000000000001,169.62000000000003
COc1c2cc(sc2c(OC)c2cc(sc12)-c1cc2c(s1)-c1sc(\\C=C3/SC(=S)N(C)C3=O)cc1C2(C)C)-c1cc2c(s1)-c1sc(\\C=C3/SC(=S)N(C)C3=O)cc1C2(C)C,49.73424745422473,34.00186821518075,0,0,32,34,0.7276122376729407,2944.7974608963564,2914,1360.16,0.5,42.624489795918365,15.272083718067098,6.481476473769606,636.6000000000016,6,0.08571428571428572,13.987799999999975,269.6919999999999,59.080000000000005,343.30000000000007
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)C#Cc3ccc(cc3)-n3c4ccccc4c4ccccc34)n(C)c2=O)c1=O,35.10541631145411,25.373987733515417,0,0,29,31,0.8442309265133937,2200.632667795982,1595,694.07,0.5909090909090909,30.3408,12.551466666666666,5.262745712271909,423.9000000000012,3,0.06,7.372900000000007,174.77899999999968,45.55,102.02999999999999
Cn1c(-c2ccc(s2)-c2ccc(s2)-c2ccc(\\C=C(/C#N)C(=O)NCc3ccccc3)s2)c2c(c(-c3ccc(s3)-c3ccc(s3)-c3ccccc3)n(C)c2=O)c1=O,45.86184794351335,32.68754173031896,0,0,37,37,0.7504251765535066,2859.267221674965,2984,1033.12,0.5747126436781609,42.30816568047337,18.770083102493075,8.828719723183392,583.2500000000017,10,0.15384615384615385,10.951879999999989,235.2716999999996,93.50999999999999,234.71
COC(=O)C(=C\\c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,52.254318544893685,37.1387970490402,0,0,42,44,0.7631031606173668,3272.0524268174076,3678,1186.16,0.4117647058823529,50.92220598977356,22.003305785123967,10.336804999198847,696.1000000000015,12,0.16216216216216217,15.897839999999967,280.3500000000002,118.64000000000001,344.56000000000006
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,63.762945555723846,44.337317731928984,0,0,52,54,0.6617842858181213,4147.343815097578,5280,1780.18,0.40625,61.6395061728395,25.985942906574394,12.194606413994169,858.9600000000014,14,0.15555555555555556,20.588520000000024,345.92400000000066,118.64000000000001,401.0400000000001
COc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(cc1)-c1ccc(-c2cc3c(OC)c4sc(cc4c(OC)c3s2)-c2ccc(-c3ccc(cc3)N(c3ccc(OC)cc3)c3ccc(OC)cc3)c3nsnc23)c2nsnc12,64.16414134972491,39.30549586500867,0,0,66,70,0.6148685839291947,3940.263726640271,4980,2144.16,0.53125,58.98865784499055,26.767431499220315,11.94949494949495,798.6400000000023,16,0.17391304347826086,17.784599999999987,329.57600000000065,113.42000000000002,226.38000000000005
C[Se]c1ccc(s1)-c1c2cc(sc2c(-c2ccc([Se]C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,57.563790790590076,42.89545713153322,0,0,42,44,0.7477121936471743,3616.6848256836843,3146,1894.18,0.5576923076923077,49.56424747174301,19.4736328125,7.902458932761963,731.5600000000014,10,0.12195121951219512,12.040999999999984,300.3620000000005,81.24000000000001,307.16
COC(=O)C(=C\\c1ccc(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(cc1C)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,47.50677164918726,34.55713881462936,0,0,40,40,0.7694497839576853,2886.2481984700603,3288,949.14,0.43478260869565216,46.52706616172867,20.66597251145356,10.366998269896193,643.1600000000016,11,0.16417910447761194,15.24123999999997,257.66999999999956,100.18,326.1000000000001
CN(C)c1ccc(\\C=C2/C(=O)c3ccccc3C2=C(C#N)C#N)s1,18.42986490843461,16.289247293881356,0,0,11,11,1.7289385067140661,964.5262182885245,415,124.05,0.40540540540540543,18.781065088757398,8.131482834185537,3.7588757396449703,246.54999999999984,2,0.07692307692307693,3.8947600000000024,95.54150000000003,67.89,96.13
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,44.85668400940355,33.66289627399816,0,0,35,35,0.8790647912943745,2670.18737541472,2810,777.13,0.38461538461538464,45.03703703703704,19.586079315527808,9.812871822606814,618.0900000000017,10,0.15873015873015872,14.12957999999997,243.8309999999995,100.18,297.86000000000007
COc1c2cc(sc2c(OC)c2cc(sc12)-c1ccc(s1)-c1ccc(-c2ccc(C)s2)c2nsnc12)-c1ccc(s1)-c1ccc(-c2ccc(C)s2)c2nsnc12,46.15990509643659,32.21412504618907,0,0,50,54,0.7104852310228102,3021.07539342998,2734,1276.14,0.6097560975609756,38.888888888888886,16.038,6.8688,575.3400000000015,8,0.12121212121212122,15.00743999999998,245.8559999999996,70.02000000000001,295.94000000000005
COC(=O)C(=C\\c1ccc(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(-c3ccc(OC)cc3)c3sc(cc3c(-c3ccc(OC)cc3)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,62.07293325246556,42.84627742702831,0,0,54,56,0.7752400429135038,3986.923852185811,4232,1738.16,0.4426229508196721,59.71875,26.316686390532546,12.521678806798473,817.6600000000016,14,0.1590909090909091,19.231840000000005,331.2220000000005,118.64000000000001,344.56000000000006
Cn1c(-c2ccc(s2)-c2cc3ccccc3o2)c2c(c(-c3ccc(s3)-c3cc4ccccc4o3)n(C)c2=O)c1=O,33.064976196934225,24.855933440194214,0,0,28,30,0.9423637511236683,1884.2350103362846,1332,649.08,0.6,27.54187415119964,10.863425925925926,4.580589849108367,382.20000000000095,4,0.0851063829787234,7.702400000000007,158.4339999999997,66.9,123.38
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3ccc4cc(ccc4c3)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,44.41184274968487,32.24883889638103,0,0,30,31,0.7392660271301453,2621.3306737052694,2446,1107.12,0.5609756097560976,38.21768707482993,14.922115785089545,6.129066666666667,532.5400000000014,6,0.09523809523809523,8.552600000000007,217.97199999999964,81.24000000000001,194.20000000000002
Cn1c(-c2ccc(s2)-c2ccc3c(c2)n(C)c2c4c5ccccc5n(C)c4c4c5ccccc5n(C)c4c32)c2c(c(-c3ccc(s3)-c3ccc4c(c3)n(C)c3c5c6ccccc6n(C)c5c5c6ccccc6n(C)c5c43)n(C)c2=O)c1=O,69.1159037234058,45.01004629881436,0,0,64,76,0.5531482468552459,5440.859915507049,4580,3159.12,0.5454545454545454,54.892561983471076,20.25,7.479289940828402,788.3600000000018,4,0.04040404040404041,16.07939999999997,342.7880000000008,70.2,126.67999999999999
COc1cc2cc(sc2c2c(OC)cc3cc(sc3c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,52.65448343680414,38.419048251502126,0,0,36,39,0.7157391581409599,3339.420817875668,3058,1593.16,0.5416666666666666,45.1584,17.392415972421716,6.925921550094518,631.2000000000018,8,0.10666666666666667,10.999199999999993,261.84199999999976,99.70000000000002,269.14000000000004
Cc1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2ccc(s2)-c2ccc3-c4sc(cc4C(C)(C)c3c2)-c2c(F)cc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,50.815943514596725,34.862845397658184,0,0,54,56,0.6614436074091239,3546.0184375864046,3308,1524.14,0.6179775280898876,42.361111111111114,16.650191326530614,7.32472056902308,618.1100000000015,7,0.09722222222222222,16.93533999999999,260.65599999999966,51.56,277.48
Cc1cc(\\C=c2\\sc(=C(C#N)C#N)n(C)c2=O)sc1-c1ccc(s1)-c1sc(cc1C)-c1cc2c(s1)-c1sc(cc1C21c2cc(ccc2-c2ccc(cc12)C(C)(C)C)C(C)(C)C)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=c2\\sc(=C(C#N)C#N)n(C)c2=O)cc1C,74.02751528752871,50.657149690131845,0,0,62,62,0.6622185094572848,5326.495177021201,5508,2626.18,0.4482758620689655,68.14903846153847,26.505428316478287,12.1,967.7100000000014,8,0.07692307692307693,17.926499999999983,388.74200000000053,139.16,421.56000000000006
Cc1cc(sc1C=C(C#N)C#N)-c1sc(cc1C)-c1cc2n(C)c3cc(sc3c2s1)-c1cc(C)c(s1)-c1cc(C)c(C=C(C#N)C#N)s1,38.204993694020985,28.11728366955725,0,0,31,33,0.9153644340299856,2461.0515489930294,1995,660.11,0.43661971830985913,36.36213991769547,15.158055174516079,7.076397146254459,509.57000000000136,6,0.1111111111111111,12.463299999999979,206.7849999999997,100.09,269.53000000000003
Cn1c(-c2ccc(s2)-c2ccc(s2)-c2ccc(F)s2)c2c(c(-c3ccc(s3)-c3ccc(s3)-c3ccc(F)s3)n(C)c2=O)c1=O,36.11218292116276,27.92592933866631,0,0,30,30,0.8975127051412897,2047.0855384160984,1708,709.12,0.6129032258064516,31.278738946559017,12.467455621301776,5.565096952908587,439.380000000001,6,0.11764705882352941,10.068199999999992,181.1859999999998,40.620000000000005,210.06
CN1C(=O)c2c(sc(-c3ccc(s3)-c3cc4c(-c5ccc(C)s5)c5sc(cc5c(-c5ccc(C)s5)c4s3)-c3ccc(s3)-c3sc(-c4ccc(s4)-c4ccc(s4)-c4n(C)c(=O)c5c(-c6ccc(s6)-c6ccccc6)n(C)c(=O)c45)c4C(=O)N(C)C(=O)c34)c2C1=O)-c1ccc(s1)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccccc3)n(C)c(=O)c12,101.38984710264829,67.28993224383042,0,0,84,86,0.43091829509561114,7242.199435592985,10940,5974.28,0.5955056179775281,86.14014274691358,34.11386952776255,14.313876173610879,1219.1799999999994,16,0.1111111111111111,26.05924000000006,510.93000000000103,156,551.3600000000001
Cc1ccc(s1)-c1ccc(s1)-c1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc(cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)-c2ccc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,71.56043196356788,47.33848558907364,0,0,78,80,0.7040460214215399,4768.663672273043,4460,3094.12,0.5882352941176471,59.72222222222222,24.024995994231695,10.000136602691073,889.1200000000022,10,0.09803921568627451,22.64372000000004,371.29600000000056,51.56,277.48
